STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       2932;2021031921:18;    1;   78.0;    0.0;    0.0;   0;   119.83;2021031922:00;eor
       2932;2021031922:18;    1;   77.0;    0.0;    0.0;   0;   125.35;2021031923:00;eor
       2932;2021031923:18;    1;   76.0;    0.0;    0.0;   0;   128.35;2021032000:00;eor
       2932;2021032000:18;    1;   76.0;    0.0;    0.0;   0;   128.33;2021032001:00;eor
       2932;2021032001:18;    1;   80.0;    0.0;    0.0;   0;   125.30;2021032002:00;eor
       2932;2021032002:18;    1;   86.0;    0.0;    0.0;   0;   119.75;2021032003:00;eor
       2932;2021032003:18;    1;   93.0;    0.0;    0.0;   0;   112.40;2021032004:00;eor
       2932;2021032004:18;    1;   94.0;    0.0;    0.0;   0;   103.87;2021032005:00;eor
       2932;2021032005:18;    1;   95.0;    0.0;    0.0;   0;    94.73;2021032006:00;eor
       2932;2021032006:18;    1;   85.0;   15.0;   25.0;  43;    85.38;2021032007:00;eor
       2932;2021032007:18;    1;   96.0;   54.0;   76.0;  46;    76.23;2021032008:00;eor
       2932;2021032008:18;    1;   83.0;   33.0;  142.0;  59;    67.72;2021032009:00;eor
       2932;2021032009:18;    1;   86.0;   57.0;  173.0;  55;    60.37;2021032010:00;eor
       2932;2021032010:18;    1;   98.0;  130.0;  173.0;  56;    54.83;2021032011:00;eor
       2932;2021032011:18;    1;  104.0;  142.0;  159.0;  24;    51.80;2021032012:00;eor
       2932;2021032012:18;    1;  103.0;  128.0;  149.0;  21;    51.79;2021032013:00;eor
       2932;2021032013:18;    1;  106.0;  112.0;  119.0;  15;    54.78;2021032014:00;eor
       2932;2021032014:18;    1;  108.0;   84.0;   84.0;   0;    60.29;2021032015:00;eor
       2932;2021032015:18;    1;  108.0;   68.0;   69.0;   0;    67.62;2021032016:00;eor
       2932;2021032016:18;    1;  109.0;   36.0;   36.0;   0;    76.12;2021032017:00;eor
       2932;2021032017:18;    1;  109.0;    9.0;    9.0;   0;    85.24;2021032018:00;eor
       2932;2021032018:18;    1;  110.0;    0.0;    0.0;   0;    94.56;2021032019:00;eor
       2932;2021032019:18;    1;  110.0;    0.0;    0.0;   0;   103.68;2021032020:00;eor
       2932;2021032020:18;    1;  111.0;    0.0;    0.0;   0;   112.16;2021032021:00;eor
       2932;2021032021:18;    1;  112.0;    0.0;    0.0;   0;   119.48;2021032022:00;eor
       2932;2021032022:18;    1;  113.0;    0.0;    0.0;   0;   124.97;2021032023:00;eor
       2932;2021032023:18;    1;  114.0;    0.0;    0.0;   0;   127.96;2021032100:00;eor
       2932;2021032100:18;    1;  113.0;    0.0;    0.0;   0;   127.94;2021032101:00;eor
       2932;2021032101:18;    1;  113.0;    0.0;    0.0;   0;   124.92;2021032102:00;eor
       2932;2021032102:18;    1;  115.0;    0.0;    0.0;   0;   119.40;2021032103:00;eor
       2932;2021032103:18;    1;  115.0;    0.0;    0.0;   0;   112.06;2021032104:00;eor
       2932;2021032104:18;    1;  116.0;    0.0;    0.0;   0;   103.56;2021032105:00;eor
       2932;2021032105:18;    1;  117.0;    0.0;    0.0;   0;    94.42;2021032106:00;eor
       2932;2021032106:18;    1;  117.0;    4.0;    4.0;   0;    85.07;2021032107:00;eor
       2932;2021032107:18;    1;  118.0;   13.0;   13.0;   0;    75.91;2021032108:00;eor
       2932;2021032108:18;    1;  118.0;   17.0;   18.0;   0;    67.38;2021032109:00;eor
       2932;2021032109:18;    1;  119.0;   32.0;   32.0;   0;    60.01;2021032110:00;eor
       2932;2021032110:18;    1;  117.0;   48.0;   50.0;   2;    54.45;2021032111:00;eor
       2932;2021032111:18;    1;  117.0;   66.0;   68.0;   2;    51.41;2021032112:00;eor
       2932;2021032112:18;    1;  118.0;   73.0;   74.0;   0;    51.39;2021032113:00;eor
       2932;2021032113:18;    1;  119.0;   64.0;   65.0;   0;    54.40;2021032114:00;eor
       2932;2021032114:18;    1;  117.0;   76.0;   85.0;   5;    59.94;2021032115:00;eor
       2932;2021032115:18;    1;  112.0;   59.0;   78.0;  14;    67.29;2021032116:00;eor
       2932;2021032116:18;    1;  111.0;   18.0;   19.0;   9;    75.80;2021032117:00;eor
       2932;2021032117:18;    1;  102.0;    9.0;   10.0;   4;    84.93;2021032118:00;eor
       2932;2021032118:18;    1;  100.0;    0.0;    0.0;   0;    94.25;2021032119:00;eor
       2932;2021032119:18;    1;  106.0;    0.0;    0.0;   0;   103.36;2021032120:00;eor
       2932;2021032120:18;    1;  104.0;    0.0;    0.0;   0;   111.83;2021032121:00;eor
       2932;2021032121:18;    1;   96.0;    0.0;    0.0;   0;   119.12;2021032122:00;eor
       2932;2021032122:17;    1;   94.0;    0.0;    0.0;   0;   124.59;2021032123:00;eor
       2932;2021032122:18;    1;   94.0;    0.0;    0.0;   0;   124.59;2021032123:00;eor
       2932;2021032123:17;    1;   89.0;    0.0;    0.0;   0;   127.56;2021032200:00;eor
       2932;2021032200:17;    1;   90.0;    0.0;    0.0;   0;   127.55;2021032201:00;eor
       2932;2021032201:17;    1;   96.0;    0.0;    0.0;   0;   124.55;2021032202:00;eor
       2932;2021032202:17;    1;  107.0;    0.0;    0.0;   0;   119.04;2021032203:00;eor
       2932;2021032203:17;    1;  111.0;    0.0;    0.0;   0;   111.73;2021032204:00;eor
       2932;2021032204:17;    1;  115.0;    0.0;    0.0;   0;   103.24;2021032205:00;eor
       2932;2021032205:17;    1;  114.0;    0.0;    0.0;   0;    94.11;2021032206:00;eor
       2932;2021032206:17;    1;  108.0;   11.0;   11.0;   0;    84.76;2021032207:00;eor
       2932;2021032207:17;    1;  111.0;   27.0;   27.0;   0;    75.60;2021032208:00;eor
       2932;2021032208:17;    1;  114.0;   38.0;   39.0;   0;    67.05;2021032209:00;eor
       2932;2021032209:17;    1;  108.0;   78.0;   86.0;   0;    59.66;2021032210:00;eor
       2932;2021032210:17;    1;  103.0;   97.0;  163.0;  36;    54.07;2021032211:00;eor
       2932;2021032211:17;    1;  101.0;   92.0;  199.0;  31;    51.02;2021032212:00;eor
       2932;2021032212:17;    1;  109.0;   96.0;  147.0;  26;    51.00;2021032213:00;eor
       2932;2021032213:17;    1;  111.0;   78.0;  119.0;  21;    54.03;2021032214:00;eor
       2932;2021032214:17;    1;  103.0;   69.0;  152.0;  31;    59.58;2021032215:00;eor
       2932;2021032215:17;    1;  104.0;   70.0;  117.0;  42;    66.96;2021032216:00;eor
       2932;2021032216:17;    1;  108.0;   61.0;   91.0;  48;    75.48;2021032217:00;eor
       2932;2021032217:17;    1;  100.0;   19.0;   25.0;  51;    84.62;2021032218:00;eor
       2932;2021032218:17;    1;   96.0;    1.0;    1.0;   1;    93.94;2021032219:00;eor
       2932;2021032219:17;    1;   93.0;    0.0;    0.0;   0;   103.04;2021032220:00;eor
       2932;2021032220:17;    1;  104.0;    0.0;    0.0;   0;   111.49;2021032221:00;eor
       2932;2021032221:17;    1;  115.0;    0.0;    0.0;   0;   118.76;2021032222:00;eor
       2932;2021032222:17;    1;  116.0;    0.0;    0.0;   0;   124.22;2021032223:00;eor
       2932;2021032223:17;    1;  111.0;    0.0;    0.0;   0;   127.17;2021032300:00;eor
       2932;2021032300:17;    1;  106.0;    0.0;    0.0;   0;   127.16;2021032301:00;eor
       2932;2021032301:17;    1;  116.0;    0.0;    0.0;   0;   124.17;2021032302:00;eor
       2932;2021032302:17;    1;  117.0;    0.0;    0.0;   0;   118.69;2021032303:00;eor
       2932;2021032303:17;    1;  116.0;    0.0;    0.0;   0;   111.39;2021032304:00;eor
       2932;2021032304:17;    1;  113.0;    0.0;    0.0;   0;   102.92;2021032305:00;eor
       2932;2021032305:17;    1;  115.0;    0.0;    0.0;   0;    93.80;2021032306:00;eor
       2932;2021032306:17;    1;  115.0;   11.0;   11.0;   0;    84.45;2021032307:00;eor
       2932;2021032307:17;    1;  118.0;   14.0;   14.0;   0;    75.28;2021032308:00;eor
       2932;2021032308:17;    1;  117.0;   50.0;   50.0;   0;    66.72;2021032309:00;eor
       2932;2021032309:17;    1;  117.0;   67.0;   67.0;   0;    59.30;2021032310:00;eor
       2932;2021032310:17;    1;  117.0;   70.0;   71.0;   0;    53.70;2021032311:00;eor
       2932;2021032311:17;    1;  118.0;   39.0;   40.0;   0;    50.62;2021032312:00;eor
       2932;2021032312:17;    1;  118.0;   51.0;   51.0;   0;    50.61;2021032313:00;eor
       2932;2021032313:17;    1;  118.0;   59.0;   59.0;   0;    53.65;2021032314:00;eor
       2932;2021032314:17;    1;  118.0;   50.0;   50.0;   0;    59.23;2021032315:00;eor
       2932;2021032315:17;    1;  118.0;   42.0;   43.0;   0;    66.63;2021032316:00;eor
       2932;2021032316:17;    1;  118.0;   27.0;   27.0;   0;    75.16;2021032317:00;eor
       2932;2021032317:17;    1;  118.0;    8.0;    8.0;   0;    84.31;2021032318:00;eor
       2932;2021032318:17;    1;  117.0;    0.0;    0.0;   0;    93.63;2021032319:00;eor
       2932;2021032319:17;    1;  118.0;    0.0;    0.0;   0;   102.73;2021032320:00;eor
       2932;2021032320:17;    1;  112.0;    0.0;    0.0;   0;   111.16;2021032321:00;eor
       2932;2021032321:17;    1;  116.0;    0.0;    0.0;   0;   118.41;2021032322:00;eor
       2932;2021032322:17;    1;  118.0;    0.0;    0.0;   0;   123.84;2021032323:00;eor
       2932;2021032323:17;    1;  117.0;    0.0;    0.0;   0;   126.78;2021032400:00;eor
       2932;2021032400:17;    1;  118.0;    0.0;    0.0;   0;   126.76;2021032401:00;eor
       2932;2021032401:17;    1;  118.0;    0.0;    0.0;   0;   123.79;2021032402:00;eor
       2932;2021032402:17;    1;  117.0;    0.0;    0.0;   0;   118.33;2021032403:00;eor
       2932;2021032403:17;    1;  118.0;    0.0;    0.0;   0;   111.06;2021032404:00;eor
       2932;2021032404:17;    1;  118.0;    0.0;    0.0;   0;   102.60;2021032405:00;eor
       2932;2021032405:17;    1;  117.0;    0.0;    0.0;   0;    93.49;2021032406:00;eor
       2932;2021032406:17;    1;  112.0;   11.0;   12.0;   0;    84.14;2021032407:00;eor
       2932;2021032407:17;    1;  111.0;   39.0;   40.0;   0;    74.96;2021032408:00;eor
       2932;2021032408:17;    1;  113.0;   70.0;   72.0;   0;    66.39;2021032409:00;eor
       2932;2021032409:17;    1;  101.0;   93.0;  155.0;  36;    58.95;2021032410:00;eor
       2932;2021032410:17;    1;   98.0;   85.0;  213.0;  60;    53.32;2021032411:00;eor
       2932;2021032411:17;    1;   -999;   73.0;  235.0;  60;    50.23;2021032412:00;eor
       2932;2021032412:17;    1;  100.0;   70.0;  234.0;  60;    50.22;2021032413:00;eor
       2932;2021032413:17;    1;  100.0;   60.0;  217.0;  60;    53.27;2021032414:00;eor
       2932;2021032414:17;    1;  101.0;   51.0;  182.0;  60;    58.88;2021032415:00;eor
       2932;2021032415:17;    1;  101.0;   41.0;  134.0;  60;    66.30;2021032416:00;eor
       2932;2021032416:17;    1;  101.0;   30.0;   75.0;  60;    74.85;2021032417:00;eor
       2932;2021032417:17;    1;  100.0;   14.0;   24.0;  54;    84.00;2021032418:00;eor
       2932;2021032418:17;    1;   -999;    1.0;    1.0;   0;    93.32;2021032419:00;eor
       2932;2021032419:17;    1;   98.0;    0.0;    0.0;   0;   102.41;2021032420:00;eor
       2932;2021032420:17;    1;   98.0;    0.0;    0.0;   0;   110.83;2021032421:00;eor
       2932;2021032421:17;    1;   97.0;    0.0;    0.0;   0;   118.05;2021032422:00;eor
       2932;2021032422:17;    1;   97.0;    0.0;    0.0;   0;   123.46;2021032423:00;eor
       2932;2021032423:17;    1;   96.0;    0.0;    0.0;   0;   126.39;2021032500:00;eor
       2932;2021032500:17;    1;   96.0;    0.0;    0.0;   0;   126.37;2021032501:00;eor
       2932;2021032501:17;    1;   98.0;    0.0;    0.0;   0;   123.41;2021032502:00;eor
       2932;2021032502:17;    1;   -999;    0.0;    0.0;   0;   117.98;2021032503:00;eor
       2932;2021032503:17;    1;   -999;    0.0;    0.0;   0;   110.73;2021032504:00;eor
       2932;2021032504:17;    1;   -999;    0.0;    0.0;   0;   102.29;2021032505:00;eor
       2932;2021032505:17;    1;   97.0;    1.0;    1.0;   0;    93.18;2021032506:00;eor
       2932;2021032506:16;    1;   96.0;   15.0;   18.0;   1;    83.84;2021032507:00;eor
       2932;2021032506:17;    1;   96.0;   15.0;   18.0;   1;    83.83;2021032507:00;eor
       2932;2021032507:16;    1;   97.0;   44.0;   73.0;  58;    74.65;2021032508:00;eor
       2932;2021032508:16;    1;   98.0;   54.0;  116.0;  60;    66.06;2021032509:00;eor
       2932;2021032509:16;    1;  101.0;   75.0;  175.0;  60;    58.60;2021032510:00;eor
       2932;2021032510:16;    1;  102.0;   81.0;  204.0;  60;    52.95;2021032511:00;eor
       2932;2021032511:16;    1;  104.0;   87.0;  233.0;  60;    49.84;2021032512:00;eor
       2932;2021032512:16;    1;  106.0;   89.0;  223.0;  60;    49.83;2021032513:00;eor
       2932;2021032513:16;    1;  107.0;   86.0;  203.0;  60;    52.90;2021032514:00;eor
       2932;2021032514:16;    1;  110.0;   89.0;  168.0;  60;    58.53;2021032515:00;eor
       2932;2021032515:16;    1;  122.0;   59.0;   59.0;   6;    65.96;2021032516:00;eor
       2932;2021032516:16;    1;  125.0;   29.0;   29.0;   0;    74.53;2021032517:00;eor
       2932;2021032517:16;    1;  126.0;    6.0;    6.0;   0;    83.70;2021032518:00;eor
       2932;2021032518:16;    1;  121.0;    0.0;    1.0;   0;    93.01;2021032519:00;eor
       2932;2021032519:16;    1;  126.0;    0.0;    0.0;   0;   102.09;2021032520:00;eor
       2932;2021032520:16;    1;  127.0;    0.0;    0.0;   0;   110.49;2021032521:00;eor
       2932;2021032521:16;    1;  124.0;    0.0;    0.0;   0;   117.70;2021032522:00;eor
       2932;2021032522:16;    1;  123.0;    0.0;    0.0;   0;   123.09;2021032523:00;eor
       2932;2021032523:16;    1;  107.0;    0.0;    0.0;   0;   126.00;2021032600:00;eor
       2932;2021032600:16;    1;  102.0;    0.0;    0.0;   0;   125.98;2021032601:00;eor
       2932;2021032601:16;    1;  101.0;    0.0;    0.0;   0;   123.04;2021032602:00;eor
       2932;2021032602:16;    1;  102.0;    0.0;    0.0;   0;   117.62;2021032603:00;eor
       2932;2021032603:16;    1;  100.0;    0.0;    0.0;   0;   110.39;2021032604:00;eor
       2932;2021032604:16;    1;   -999;    0.0;    0.0;   0;   101.97;2021032605:00;eor
       2932;2021032605:16;    1;  106.0;    1.0;    1.0;   0;    92.87;2021032606:00;eor
       2932;2021032606:16;    1;  111.0;   14.0;   14.0;   0;    83.53;2021032607:00;eor
       2932;2021032607:16;    1;  106.0;   39.0;   53.0;  16;    74.33;2021032608:00;eor
       2932;2021032608:16;    1;  100.0;   61.0;  125.0;  59;    65.73;2021032609:00;eor
       2932;2021032609:16;    1;  102.0;   82.0;  173.0;  60;    58.25;2021032610:00;eor
       2932;2021032610:16;    1;  105.0;  105.0;  204.0;  60;    52.57;2021032611:00;eor
       2932;2021032611:16;    1;  112.0;  133.0;  195.0;  45;    49.45;2021032612:00;eor
       2932;2021032612:16;    1;  113.0;  135.0;  223.0;  58;    49.44;2021032613:00;eor
       2932;2021032613:16;    1;  108.0;   99.0;  205.0;  53;    52.53;2021032614:00;eor
       2932;2021032614:16;    1;  107.0;   77.0;  173.0;  59;    58.17;2021032615:00;eor
       2932;2021032615:16;    1;  109.0;   57.0;   87.0;  33;    65.63;2021032616:00;eor
       2932;2021032616:16;    1;  107.0;   43.0;   78.0;  56;    74.22;2021032617:00;eor
       2932;2021032617:16;    1;  105.0;   16.0;   24.0;  48;    83.39;2021032618:00;eor
       2932;2021032618:16;    1;  104.0;    1.0;    1.0;   0;    92.71;2021032619:00;eor
       2932;2021032619:16;    1;  102.0;    0.0;    0.0;   0;   101.77;2021032620:00;eor
       2932;2021032620:16;    1;  101.0;    0.0;    0.0;   0;   110.16;2021032621:00;eor
       2932;2021032621:16;    1;  105.0;    0.0;    0.0;   0;   117.35;2021032622:00;eor
       2932;2021032622:16;    1;  103.0;    0.0;    0.0;   0;   122.71;2021032623:00;eor
       2932;2021032623:16;    1;  107.0;    0.0;    0.0;   0;   125.61;2021032700:00;eor
       2932;2021032700:16;    1;  103.0;    0.0;    0.0;   0;   125.59;2021032701:00;eor
       2932;2021032701:16;    1;  118.0;    0.0;    0.0;   0;   122.66;2021032702:00;eor
       2932;2021032702:16;    1;  120.0;    0.0;    0.0;   0;   117.27;2021032703:00;eor
       2932;2021032703:16;    1;  107.0;    0.0;    0.0;   0;   110.06;2021032704:00;eor
       2932;2021032704:16;    1;  106.0;    0.0;    0.0;   0;   101.65;2021032705:00;eor
       2932;2021032705:16;    1;  112.0;    1.0;    1.0;   0;    92.56;2021032706:00;eor
       2932;2021032706:16;    1;  119.0;   12.0;   12.0;   0;    83.22;2021032707:00;eor
       2932;2021032707:16;    1;  122.0;   17.0;   17.0;   0;    74.02;2021032708:00;eor
       2932;2021032708:16;    1;  118.0;   44.0;   45.0;   1;    65.40;2021032709:00;eor
       2932;2021032709:16;    1;  107.0;   66.0;  119.0;  22;    57.90;2021032710:00;eor
       2932;2021032710:16;    1;  102.0;   63.0;  199.0;  48;    52.20;2021032711:00;eor
       2932;2021032711:16;    1;  108.0;   80.0;  224.0;  39;    49.06;2021032712:00;eor
       2932;2021032712:16;    1;  111.0;   85.0;  190.0;  43;    49.05;2021032713:00;eor
       2932;2021032713:16;    1;  114.0;   59.0;   61.0;   3;    52.15;2021032714:00;eor
       2932;2021032714:16;    1;  107.0;   87.0;  114.0;  17;    57.83;2021032715:00;eor
       2932;2021032715:16;    1;  112.0;   42.0;   64.0;  17;    65.30;2021032716:00;eor
       2932;2021032716:16;    1;  107.0;   33.0;   47.0;  18;    73.90;2021032717:00;eor
       2932;2021032717:16;    1;   94.0;   20.0;   24.0;  31;    83.08;2021032718:00;eor
       2932;2021032718:16;    1;  100.0;    1.0;    1.0;   0;    92.40;2021032719:00;eor
       2932;2021032719:16;    1;  103.0;    0.0;    0.0;   0;   101.46;2021032720:00;eor
       2932;2021032720:16;    1;   93.0;    0.0;    0.0;   0;   109.82;2021032721:00;eor
       2932;2021032721:16;    1;   93.0;    0.0;    0.0;   0;   116.99;2021032722:00;eor
       2932;2021032722:16;    1;   89.0;    0.0;    0.0;   0;   122.34;2021032723:00;eor
       2932;2021032723:16;    1;   90.0;    0.0;    0.0;   0;   125.22;2021032800:00;eor
       2932;2021032800:16;    1;   88.0;    0.0;    0.0;   0;   125.20;2021032801:00;eor
       2932;2021032801:16;    1;   88.0;    0.0;    0.0;   0;   122.29;2021032802:00;eor
       2932;2021032802:16;    1;   87.0;    0.0;    0.0;   0;   116.92;2021032803:00;eor
       2932;2021032803:16;    1;   88.0;    0.0;    0.0;   0;   109.73;2021032804:00;eor
       2932;2021032804:16;    1;   95.0;    0.0;    0.0;   0;   101.34;2021032805:00;eor
       2932;2021032805:16;    1;   98.0;    2.0;    2.0;   0;    92.25;2021032806:00;eor
       2932;2021032806:16;    1;   97.0;   21.0;   26.0;   7;    82.91;2021032807:00;eor
       2932;2021032807:16;    1;  104.0;   51.0;   55.0;  10;    73.71;2021032808:00;eor
       2932;2021032808:16;    1;  102.0;   80.0;  114.0;  53;    65.07;2021032809:00;eor
       2932;2021032809:16;    1;  111.0;  108.0;  126.0;  27;    57.55;2021032810:00;eor
       2932;2021032810:16;    1;  115.0;  133.0;  144.0;   5;    51.82;2021032811:00;eor
       2932;2021032811:16;    1;  116.0;  117.0;  127.0;   6;    48.67;2021032812:00;eor
       2932;2021032812:16;    1;  120.0;   71.0;   72.0;   3;    48.66;2021032813:00;eor
       2932;2021032813:15;    1;  117.0;  125.0;  144.0;  16;    51.78;2021032814:00;eor
       2932;2021032813:16;    1;  117.0;  125.0;  144.0;  16;    51.78;2021032814:00;eor
       2932;2021032814:15;    1;  114.0;   95.0;  130.0;  16;    57.48;2021032815:00;eor
       2932;2021032815:15;    1;  120.0;   55.0;   59.0;  11;    64.98;2021032816:00;eor
       2932;2021032816:15;    1;  120.0;   38.0;   39.0;   0;    73.59;2021032817:00;eor
       2932;2021032817:15;    1;  124.0;   14.0;   14.0;   0;    82.78;2021032818:00;eor
       2932;2021032818:15;    1;  124.0;    1.0;    1.0;   0;    92.09;2021032819:00;eor
       2932;2021032819:15;    1;  124.0;    0.0;    0.0;   0;   101.14;2021032820:00;eor
       2932;2021032820:15;    1;  122.0;    0.0;    0.0;   0;   109.49;2021032821:00;eor
       2932;2021032821:15;    1;  117.0;    0.0;    0.0;   0;   116.64;2021032822:00;eor
       2932;2021032822:15;    1;  108.0;    0.0;    0.0;   0;   121.96;2021032823:00;eor
       2932;2021032823:15;    1;  118.0;    0.0;    0.0;   0;   124.83;2021032900:00;eor
       2932;2021032900:15;    1;  124.0;    0.0;    0.0;   0;   124.81;2021032901:00;eor
       2932;2021032901:15;    1;  124.0;    0.0;    0.0;   0;   121.91;2021032902:00;eor
       2932;2021032902:15;    1;  125.0;    0.0;    0.0;   0;   116.56;2021032903:00;eor
       2932;2021032903:15;    1;  123.0;    0.0;    0.0;   0;   109.39;2021032904:00;eor
       2932;2021032904:15;    1;  122.0;    0.0;    0.0;   0;   101.02;2021032905:00;eor
       2932;2021032905:15;    1;  113.0;    2.0;    2.0;   0;    91.95;2021032906:00;eor
       2932;2021032906:15;    1;  111.0;   25.0;   34.0;  12;    82.61;2021032907:00;eor
       2932;2021032907:15;    1;  123.0;   50.0;   54.0;  17;    73.40;2021032908:00;eor
       2932;2021032908:15;    1;  123.0;   68.0;   74.0;  10;    64.75;2021032909:00;eor
       2932;2021032909:15;    1;  124.0;   89.0;  109.0;  14;    57.20;2021032910:00;eor
       2932;2021032910:15;    1;  122.0;  111.0;  175.0;  34;    51.45;2021032911:00;eor
       2932;2021032911:15;    1;  127.0;  130.0;  150.0;  14;    48.29;2021032912:00;eor
       2932;2021032912:15;    1;  125.0;  134.0;  205.0;  44;    48.27;2021032913:00;eor
       2932;2021032913:15;    1;  119.0;   90.0;  185.0;  45;    51.41;2021032914:00;eor
       2932;2021032914:15;    1;  112.0;   38.0;  193.0;  60;    57.13;2021032915:00;eor
       2932;2021032915:15;    1;  113.0;   32.0;  145.0;  60;    64.65;2021032916:00;eor
       2932;2021032916:15;    1;  112.0;   26.0;   90.0;  60;    73.28;2021032917:00;eor
       2932;2021032917:15;    1;  110.0;   15.0;   32.0;  59;    82.47;2021032918:00;eor
       2932;2021032918:15;    1;  108.0;    2.0;    2.0;   9;    91.79;2021032919:00;eor
       2932;2021032919:15;    1;  107.0;    0.0;    0.0;   0;   100.83;2021032920:00;eor
       2932;2021032920:15;    1;  105.0;    0.0;    0.0;   0;   109.16;2021032921:00;eor
       2932;2021032921:15;    1;  103.0;    0.0;    0.0;   0;   116.29;2021032922:00;eor
       2932;2021032922:15;    1;  103.0;    0.0;    0.0;   0;   121.59;2021032923:00;eor
       2932;2021032923:15;    1;  101.0;    0.0;    0.0;   0;   124.44;2021033000:00;eor
       2932;2021033000:15;    1;  102.0;    0.0;    0.0;   0;   124.43;2021033001:00;eor
       2932;2021033001:15;    1;  102.0;    0.0;    0.0;   0;   121.54;2021033002:00;eor
       2932;2021033002:15;    1;  101.0;    0.0;    0.0;   0;   116.21;2021033003:00;eor
       2932;2021033003:15;    1;  100.0;    0.0;    0.0;   0;   109.06;2021033004:00;eor
       2932;2021033004:15;    1;  100.0;    0.0;    0.0;   0;   100.71;2021033005:00;eor
       2932;2021033005:15;    1;   -999;    1.0;    1.0;   0;    91.64;2021033006:00;eor
       2932;2021033006:15;    1;   -999;   12.0;   32.0;  42;    82.30;2021033007:00;eor
       2932;2021033007:15;    1;  100.0;   21.0;   94.0;  60;    73.08;2021033008:00;eor
       2932;2021033008:15;    1;   96.0;   24.0;  141.0;  60;    64.42;2021033009:00;eor
       2932;2021033009:15;    1;   -999;   -999;   -999;-999;    56.85;2021033010:00;eor
       2932;2021033010:15;    1;   -999;   -999;   -999;  60;    51.08;2021033011:00;eor
       2932;2021033011:15;    1;   -999;   -999;   -999;  60;    47.90;2021033012:00;eor
       2932;2021033012:15;    1;  107.0;   32.0;  256.0;  60;    47.89;2021033013:00;eor
       2932;2021033013:15;    1;  108.0;   32.0;  239.0;  60;    51.04;2021033014:00;eor
       2932;2021033014:15;    1;  109.0;   31.0;  202.0;  60;    56.78;2021033015:00;eor
       2932;2021033015:15;    1;  110.0;   30.0;  152.0;  60;    64.33;2021033016:00;eor
       2932;2021033016:15;    1;  110.0;   26.0;   92.0;  59;    72.97;2021033017:00;eor
       2932;2021033017:15;    1;  109.0;   16.0;   35.0;  60;    82.17;2021033018:00;eor
       2932;2021033018:15;    1;  108.0;    2.0;    3.0;  16;    91.48;2021033019:00;eor
       2932;2021033019:15;    1;  107.0;    0.0;    0.0;   0;   100.51;2021033020:00;eor
       2932;2021033020:15;    1;  106.0;    0.0;    0.0;   0;   108.83;2021033021:00;eor
       2932;2021033021:15;    1;  105.0;    0.0;    0.0;   0;   115.93;2021033022:00;eor
       2932;2021033022:15;    1;  104.0;    0.0;    0.0;   0;   121.22;2021033023:00;eor
       2932;2021033023:15;    1;  103.0;    0.0;    0.0;   0;   124.06;2021033100:00;eor
       2932;2021033100:15;    1;  102.0;    0.0;    0.0;   0;   124.04;2021033101:00;eor
       2932;2021033101:15;    1;  101.0;    0.0;    0.0;   0;   121.17;2021033102:00;eor
       2932;2021033102:15;    1;  100.0;    0.0;    0.0;   0;   115.86;2021033103:00;eor
       2932;2021033103:15;    1;   -999;    0.0;    0.0;   0;   108.73;2021033104:00;eor
       2932;2021033104:15;    1;   98.0;    0.0;    0.0;   0;   100.39;2021033105:00;eor
       2932;2021033105:15;    1;   98.0;    3.0;    3.0;   1;    91.34;2021033106:00;eor
       2932;2021033106:15;    1;   98.0;   16.0;   34.0;  56;    82.00;2021033107:00;eor
       2932;2021033107:15;    1;   -999;   26.0;   95.0;  60;    72.78;2021033108:00;eor
       2932;2021033108:15;    1;  101.0;   30.0;  151.0;  60;    64.10;2021033109:00;eor
       2932;2021033109:15;    1;  104.0;   32.0;  202.0;  60;    56.51;2021033110:00;eor
       2932;2021033110:15;    1;  107.0;   36.0;  230.0;  60;    50.72;2021033111:00;eor
       2932;2021033111:15;    1;  109.0;   38.0;  254.0;  60;    47.52;2021033112:00;eor
       2932;2021033112:15;    1;  111.0;   37.0;  255.0;  60;    47.50;2021033113:00;eor
       2932;2021033113:15;    1;  112.0;   37.0;  236.0;  60;    50.67;2021033114:00;eor
       2932;2021033114:15;    1;  113.0;   36.0;  200.0;  60;    56.44;2021033115:00;eor
       2932;2021033115:15;    1;  112.0;   31.0;  152.0;  60;    64.00;2021033116:00;eor
       2932;2021033116:15;    1;  112.0;   27.0;   92.0;  60;    72.66;2021033117:00;eor
       2932;2021033117:15;    1;  113.0;   16.0;   35.0;  60;    81.87;2021033118:00;eor
       2932;2021033118:15;    1;  112.0;    2.0;    3.0;  15;    91.18;2021033119:00;eor
       2932;2021033119:15;    1;  111.0;    0.0;    0.0;   0;   100.20;2021033120:00;eor
       2932;2021033120:15;    1;  110.0;    0.0;    0.0;   0;   108.50;2021033121:00;eor
       2932;2021033121:14;    1;  110.0;    0.0;    0.0;   0;   115.58;2021033122:00;eor
       2932;2021033121:15;    1;  110.0;    0.0;    0.0;   0;   115.58;2021033122:00;eor
       2932;2021033122:14;    1;  109.0;    0.0;    0.0;   0;   120.84;2021033123:00;eor
       2932;2021033122:15;    1;  109.0;    0.0;    0.0;   0;   120.84;2021033123:00;eor
       2932;2021033123:14;    1;  108.0;    0.0;    0.0;   0;   123.67;2021040100:00;eor
